state,district,quarter,property_type,sales_count,total_value_rm,mean_price_rm,median_price_rm,p25_price_rm,p75_price_rm,under_300k,under_500k
Perak,Larut Matang,2026Q1,semi_detached,5.0,2529000.0,505800.0,430000.0,380000.0,680000.0,0.0,3.0
Perak,Larut Matang,2026Q1,terrace,26.0,7464000.0,287076.92,258500.0,238500.0,337500.0,19.0,26.0
Perak,Larut Matang,2026Q2,all,77.0,26549000.0,344792.21,300000.0,240000.0,400000.0,42.0,68.0
Perak,Larut Matang,2026Q2,condo,1.0,320000.0,320000.0,320000.0,320000.0,320000.0,0.0,1.0
Perak,Larut Matang,2026Q2,detached,6.0,3880000.0,646666.67,552500.0,437500.0,660000.0,1.0,2.0
Perak,Larut Matang,2026Q2,low_cost_flat,1.0,50000.0,50000.0,50000.0,50000.0,50000.0,1.0,1.0
Perak,Larut Matang,2026Q2,low_cost_house,7.0,1430000.0,204285.71,200000.0,185000.0,225000.0,7.0,7.0
Perak,Larut Matang,2026Q2,semi_detached,5.0,1979000.0,395800.0,395000.0,380000.0,435000.0,1.0,5.0
Perak,Larut Matang,2026Q2,terrace,57.0,18890000.0,331403.51,300000.0,240000.0,388000.0,32.0,52.0
Perak,Manjung,2024Q1,all,417.0,131419000.0,315153.48,271000.0,239000.0,399000.0,246.0,385.0
Perak,Manjung,2024Q1,cluster,38.0,9489000.0,249710.53,248000.0,245000.0,250000.0,36.0,38.0
Perak,Manjung,2024Q1,condo,10.0,2279000.0,227900.0,211000.0,166250.0,233250.0,8.0,10.0
Perak,Manjung,2024Q1,detached,11.0,6640000.0,603636.36,480000.0,425000.0,700000.0,2.0,6.0
Perak,Manjung,2024Q1,low_cost_flat,2.0,178000.0,89000.0,89000.0,83500.0,94500.0,2.0,2.0
Perak,Manjung,2024Q1,low_cost_house,21.0,2972000.0,141523.81,117000.0,70000.0,180000.0,20.0,21.0
Perak,Manjung,2024Q1,semi_detached,65.0,30777000.0,473492.31,470000.0,400000.0,560000.0,5.0,47.0
Perak,Manjung,2024Q1,terrace,270.0,79084000.0,292903.7,271000.0,237250.0,350000.0,173.0,261.0
Perak,Manjung,2024Q2,all,427.0,131481000.0,307918.03,281000.0,240500.0,379000.0,256.0,405.0
Perak,Manjung,2024Q2,cluster,37.0,10195000.0,275540.54,250000.0,248000.0,328000.0,24.0,37.0
Perak,Manjung,2024Q2,condo,20.0,4256000.0,212800.0,221000.0,150000.0,232500.0,17.0,20.0
Perak,Manjung,2024Q2,detached,11.0,4026000.0,366000.0,399000.0,290000.0,417500.0,3.0,10.0
Perak,Manjung,2024Q2,low_cost_house,24.0,3094000.0,128916.67,110000.0,77500.0,172000.0,24.0,24.0
Perak,Manjung,2024Q2,semi_detached,57.0,27324000.0,479368.42,480000.0,400000.0,525000.0,1.0,41.0
Perak,Manjung,2024Q2,terrace,278.0,82586000.0,297071.94,277500.0,245250.0,336750.0,187.0,273.0
Perak,Manjung,2024Q3,all,368.0,114347000.0,310725.54,289000.0,240000.0,379000.0,213.0,347.0
Perak,Manjung,2024Q3,cluster,29.0,8774000.0,302551.72,250000.0,249000.0,328000.0,20.0,28.0
Perak,Manjung,2024Q3,condo,22.0,4719000.0,214500.0,224000.0,202250.0,232750.0,22.0,22.0
Perak,Manjung,2024Q3,detached,11.0,4008000.0,364363.64,399000.0,245000.0,462000.0,3.0,9.0
Perak,Manjung,2024Q3,low_cost_house,26.0,3722000.0,143153.85,130000.0,72500.0,210000.0,26.0,26.0
Perak,Manjung,2024Q3,semi_detached,39.0,17915000.0,459358.97,440000.0,388000.0,499500.0,4.0,30.0
Perak,Manjung,2024Q3,terrace,241.0,75209000.0,312070.54,297000.0,250000.0,360000.0,138.0,232.0
Perak,Manjung,2024Q4,all,148.0,49146000.0,332067.57,304000.0,250000.0,419250.0,74.0,137.0
Perak,Manjung,2024Q4,cluster,2.0,494000.0,247000.0,247000.0,246000.0,248000.0,2.0,2.0
Perak,Manjung,2024Q4,condo,5.0,1274000.0,254800.0,250000.0,235000.0,319000.0,3.0,5.0
Perak,Manjung,2024Q4,detached,11.0,4923000.0,447545.45,450000.0,295000.0,580000.0,3.0,7.0
Perak,Manjung,2024Q4,low_cost_flat,1.0,45000.0,45000.0,45000.0,45000.0,45000.0,1.0,1.0
Perak,Manjung,2024Q4,low_cost_house,7.0,1305000.0,186428.57,188000.0,152500.0,235000.0,7.0,7.0
Perak,Manjung,2024Q4,semi_detached,21.0,9786000.0,466000.0,430000.0,419000.0,500000.0,0.0,17.0
Perak,Manjung,2024Q4,terrace,101.0,31319000.0,310089.11,290000.0,250000.0,359000.0,58.0,98.0
Perak,Manjung,2025Q1,all,172.0,56937000.0,331029.07,324000.0,248000.0,419000.0,74.0,165.0
Perak,Manjung,2025Q1,cluster,11.0,3488000.0,317090.91,249000.0,248000.0,371500.0,7.0,11.0
Perak,Manjung,2025Q1,condo,22.0,4670000.0,212272.73,170000.0,170000.0,224500.0,18.0,22.0
Perak,Manjung,2025Q1,detached,10.0,4119000.0,411900.0,400000.0,200000.0,499750.0,4.0,8.0
Perak,Manjung,2025Q1,flat,2.0,150000.0,75000.0,75000.0,75000.0,75000.0,2.0,2.0
Perak,Manjung,2025Q1,low_cost_house,4.0,615000.0,153750.0,142500.0,131250.0,165000.0,4.0,4.0
Perak,Manjung,2025Q1,semi_detached,29.0,12650000.0,436206.9,428000.0,419000.0,449000.0,0.0,27.0
Perak,Manjung,2025Q1,terrace,92.0,30722000.0,333934.78,319000.0,258750.0,400000.0,38.0,89.0
Perak,Manjung,2025Q1,townhouse,2.0,523000.0,261500.0,261500.0,237750.0,285250.0,1.0,2.0
Perak,Manjung,2025Q2,all,125.0,44384000.0,355072.0,330000.0,250000.0,408000.0,53.0,114.0
Perak,Manjung,2025Q2,cluster,2.0,498000.0,249000.0,249000.0,249000.0,249000.0,2.0,2.0
Perak,Manjung,2025Q2,condo,6.0,1226000.0,204333.33,163000.0,121500.0,289250.0,4.0,6.0
Perak,Manjung,2025Q2,detached,6.0,3909000.0,651500.0,425000.0,325000.0,936750.0,2.0,4.0
Perak,Manjung,2025Q2,flat,1.0,95000.0,95000.0,95000.0,95000.0,95000.0,1.0,1.0
Perak,Manjung,2025Q2,low_cost_house,5.0,975000.0,195000.0,180000.0,167000.0,210000.0,4.0,5.0
Perak,Manjung,2025Q2,semi_detached,24.0,10832000.0,451333.33,400000.0,397500.0,499000.0,1.0,20.0
Perak,Manjung,2025Q2,terrace,81.0,26849000.0,331469.14,310000.0,250000.0,400000.0,39.0,76.0
Perak,Manjung,2025Q3,all,178.0,62495000.0,351095.51,330000.0,270250.0,419000.0,73.0,162.0
Perak,Manjung,2025Q3,cluster,7.0,2755000.0,393571.43,430000.0,274500.0,463000.0,3.0,6.0
Perak,Manjung,2025Q3,condo,5.0,1390000.0,278000.0,250000.0,230000.0,340000.0,3.0,5.0
Perak,Manjung,2025Q3,detached,7.0,2670000.0,381428.57,380000.0,179000.0,500000.0,3.0,5.0
Perak,Manjung,2025Q3,low_cost_house,7.0,1420000.0,202857.14,180000.0,152500.0,255000.0,7.0,7.0
Perak,Manjung,2025Q3,semi_detached,41.0,19186000.0,467951.22,438000.0,399000.0,500000.0,2.0,31.0
Perak,Manjung,2025Q3,terrace,111.0,35074000.0,315981.98,309000.0,267500.0,361500.0,55.0,108.0
Perak,Manjung,2025Q4,all,135.0,46815000.0,346777.78,300000.0,267000.0,420000.0,70.0,122.0
Perak,Manjung,2025Q4,cluster,5.0,2098000.0,419600.0,488000.0,323000.0,488000.0,1.0,5.0
Perak,Manjung,2025Q4,condo,5.0,1410000.0,282000.0,293000.0,222000.0,325000.0,3.0,5.0
Perak,Manjung,2025Q4,detached,3.0,780000.0,260000.0,200000.0,140000.0,350000.0,2.0,3.0
Perak,Manjung,2025Q4,low_cost_house,6.0,1120000.0,186666.67,200000.0,196250.0,207500.0,6.0,6.0
Perak,Manjung,2025Q4,semi_detached,29.0,14235000.0,490862.07,495000.0,400000.0,629000.0,3.0,20.0
Perak,Manjung,2025Q4,terrace,87.0,27172000.0,312321.84,295000.0,259500.0,342000.0,55.0,83.0
Perak,Manjung,2026Q1,all,85.0,27546000.0,324070.59,302000.0,250000.0,410000.0,42.0,81.0
Perak,Manjung,2026Q1,cluster,2.0,678000.0,339000.0,339000.0,264500.0,413500.0,1.0,2.0
Perak,Manjung,2026Q1,condo,5.0,907000.0,181400.0,160000.0,160000.0,178000.0,4.0,5.0
Perak,Manjung,2026Q1,detached,5.0,2170000.0,434000.0,430000.0,390000.0,480000.0,0.0,4.0
Perak,Manjung,2026Q1,low_cost_house,3.0,330000.0,110000.0,80000.0,75000.0,130000.0,3.0,3.0
Perak,Manjung,2026Q1,semi_detached,18.0,7927000.0,440388.89,412500.0,384000.0,486000.0,1.0,15.0
Perak,Manjung,2026Q1,terrace,52.0,15534000.0,298730.77,299000.0,248750.0,334250.0,33.0,52.0
Perak,Manjung,2026Q2,all,128.0,44320000.0,346250.0,303500.0,250000.0,439000.0,64.0,115.0
Perak,Manjung,2026Q2,cluster,5.0,1525000.0,305000.0,249000.0,249000.0,250000.0,4.0,4.0
Perak,Manjung,2026Q2,condo,6.0,1349000.0,224833.33,202000.0,176000.0,273750.0,5.0,6.0
Perak,Manjung,2026Q2,detached,6.0,2910000.0,485000.0,450000.0,210000.0,600000.0,2.0,4.0
Perak,Manjung,2026Q2,low_cost_house,4.0,805000.0,201250.0,220000.0,143750.0,277500.0,4.0,4.0
Perak,Manjung,2026Q2,semi_detached,32.0,15911000.0,497218.75,494500.0,419000.0,550000.0,0.0,22.0
Perak,Manjung,2026Q2,terrace,75.0,21820000.0,290933.33,289000.0,247000.0,330500.0,49.0,75.0
Perak,Muallim,2024Q1,all,67.0,20467000.0,305477.61,265000.0,187500.0,403500.0,36.0,62.0
Perak,Muallim,2024Q1,cluster,4.0,2037000.0,509250.0,508500.0,415000.0,602750.0,0.0,2.0
Perak,Muallim,2024Q1,condo,6.0,948000.0,158000.0,161500.0,145000.0,168250.0,6.0,6.0
Perak,Muallim,2024Q1,detached,3.0,1540000.0,513333.33,500000.0,440000.0,580000.0,0.0,2.0
Perak,Muallim,2024Q1,low_cost_house,10.0,1603000.0,160300.0,164000.0,126250.0,195000.0,10.0,10.0
Perak,Muallim,2024Q1,semi_detached,3.0,1581000.0,527000.0,513000.0,446500.0,600500.0,0.0,1.0
Perak,Muallim,2024Q1,terrace,41.0,12758000.0,311170.73,320000.0,250000.0,399000.0,20.0,41.0
Perak,Muallim,2024Q2,all,67.0,21557000.0,321746.27,350000.0,212500.0,408000.0,32.0,64.0
Perak,Muallim,2024Q2,cluster,6.0,2602000.0,433666.67,433500.0,417000.0,461250.0,0.0,6.0
Perak,Muallim,2024Q2,condo,4.0,714000.0,178500.0,180000.0,177250.0,181250.0,4.0,4.0
Perak,Muallim,2024Q2,detached,4.0,1220000.0,305000.0,275000.0,97500.0,482500.0,2.0,3.0
Perak,Muallim,2024Q2,flat,1.0,79000.0,79000.0,79000.0,79000.0,79000.0,1.0,1.0
Perak,Muallim,2024Q2,low_cost_house,6.0,997000.0,166166.67,160000.0,150000.0,177500.0,6.0,6.0
Perak,Muallim,2024Q2,semi_detached,2.0,670000.0,335000.0,335000.0,257500.0,412500.0,1.0,2.0
Perak,Muallim,2024Q2,terrace,44.0,15275000.0,347159.09,370000.0,250000.0,405000.0,18.0,42.0
Perak,Muallim,2024Q3,all,61.0,19460000.0,319016.39,340000.0,190000.0,408000.0,29.0,54.0
Perak,Muallim,2024Q3,cluster,1.0,348000.0,348000.0,348000.0,348000.0,348000.0,0.0,1.0
Perak,Muallim,2024Q3,condo,7.0,1185000.0,169285.71,175000.0,165000.0,177500.0,7.0,7.0
Perak,Muallim,2024Q3,detached,7.0,2401000.0,343000.0,380000.0,190000.0,515000.0,3.0,5.0
Perak,Muallim,2024Q3,low_cost_house,4.0,630000.0,157500.0,160000.0,135000.0,182500.0,4.0,4.0
Perak,Muallim,2024Q3,semi_detached,2.0,1193000.0,596500.0,596500.0,574750.0,618250.0,0.0,0.0
Perak,Muallim,2024Q3,terrace,40.0,13703000.0,342575.0,350000.0,252250.0,412000.0,15.0,37.0
Perak,Muallim,2024Q4,all,26.0,7967000.0,306423.08,279500.0,168750.0,408750.0,14.0,23.0
Perak,Muallim,2024Q4,condo,2.0,290000.0,145000.0,145000.0,137500.0,152500.0,2.0,2.0
Perak,Muallim,2024Q4,detached,6.0,2000000.0,333333.33,290000.0,185000.0,417500.0,3.0,5.0
Perak,Muallim,2024Q4,low_cost_house,2.0,263000.0,131500.0,131500.0,122250.0,140750.0,2.0,2.0
Perak,Muallim,2024Q4,terrace,16.0,5414000.0,338375.0,335000.0,241250.0,412750.0,7.0,14.0
Perak,Muallim,2025Q1,all,24.0,6933000.0,288875.0,265000.0,220000.0,346250.0,16.0,24.0
Perak,Muallim,2025Q1,cluster,4.0,1765000.0,441250.0,485000.0,441250.0,485000.0,0.0,4.0
Perak,Muallim,2025Q1,detached,2.0,730000.0,365000.0,365000.0,297500.0,432500.0,1.0,2.0
Perak,Muallim,2025Q1,low_cost_house,4.0,590000.0,147500.0,150000.0,131250.0,166250.0,4.0,4.0
Perak,Muallim,2025Q1,terrace,14.0,3848000.0,274857.14,265000.0,236250.0,287500.0,11.0,14.0
Perak,Muallim,2025Q2,all,19.0,7145000.0,376052.63,360000.0,269000.0,457000.0,7.0,16.0
Perak,Muallim,2025Q2,cluster,1.0,485000.0,485000.0,485000.0,485000.0,485000.0,0.0,1.0
Perak,Muallim,2025Q2,detached,1.0,670000.0,670000.0,670000.0,670000.0,670000.0,0.0,0.0
Perak,Muallim,2025Q2,low_cost_house,2.0,350000.0,175000.0,175000.0,147500.0,202500.0,2.0,2.0
Perak,Muallim,2025Q2,semi_detached,2.0,1088000.0,544000.0,544000.0,452000.0,636000.0,0.0,1.0
Perak,Muallim,2025Q2,terrace,13.0,4552000.0,350153.85,315000.0,288000.0,424000.0,5.0,12.0
Perak,Muallim,2025Q3,all,20.0,6313000.0,315650.0,320000.0,190000.0,428250.0,10.0,18.0
Perak,Muallim,2025Q3,detached,4.0,1170000.0,292500.0,285000.0,150000.0,427500.0,2.0,4.0
Perak,Muallim,2025Q3,low_cost_flat,1.0,45000.0,45000.0,45000.0,45000.0,45000.0,1.0,1.0
Perak,Muallim,2025Q3,low_cost_house,3.0,500000.0,166666.67,160000.0,150000.0,180000.0,3.0,3.0
Perak,Muallim,2025Q3,semi_detached,1.0,360000.0,360000.0,360000.0,360000.0,360000.0,0.0,1.0
Perak,Muallim,2025Q3,terrace,11.0,4238000.0,385272.73,373000.0,275000.0,444500.0,4.0,9.0
Perak,Muallim,2025Q4,all,20.0,7782000.0,389100.0,350000.0,300000.0,460000.0,7.0,16.0
Perak,Muallim,2025Q4,condo,1.0,175000.0,175000.0,175000.0,175000.0,175000.0,1.0,1.0
Perak,Muallim,2025Q4,detached,2.0,1105000.0,552500.0,552500.0,451250.0,653750.0,0.0,1.0
Perak,Muallim,2025Q4,semi_detached,4.0,2134000.0,533500.0,548000.0,508500.0,573000.0,0.0,1.0
Perak,Muallim,2025Q4,terrace,13.0,4368000.0,336000.0,330000.0,300000.0,360000.0,6.0,13.0
Perak,Muallim,2026Q1,all,15.0,6182000.0,412133.33,360000.0,262500.0,556500.0,5.0,10.0
Perak,Muallim,2026Q1,cluster,1.0,538000.0,538000.0,538000.0,538000.0,538000.0,0.0,0.0
Perak,Muallim,2026Q1,detached,1.0,450000.0,450000.0,450000.0,450000.0,450000.0,0.0,1.0
Perak,Muallim,2026Q1,low_cost_flat,1.0,85000.0,85000.0,85000.0,85000.0,85000.0,1.0,1.0
Perak,Muallim,2026Q1,low_cost_house,1.0,250000.0,250000.0,250000.0,250000.0,250000.0,1.0,1.0
Perak,Muallim,2026Q1,semi_detached,3.0,1828000.0,609333.33,700000.0,550000.0,714000.0,0.0,1.0
Perak,Muallim,2026Q1,terrace,8.0,3031000.0,378875.0,342500.0,263750.0,413750.0,3.0,6.0
Perak,Muallim,2026Q2,all,26.0,10220000.0,393076.92,352500.0,251250.0,480000.0,10.0,20.0
Perak,Muallim,2026Q2,cluster,1.0,760000.0,760000.0,760000.0,760000.0,760000.0,0.0,0.0
Perak,Muallim,2026Q2,condo,1.0,165000.0,165000.0,165000.0,165000.0,165000.0,1.0,1.0
Perak,Muallim,2026Q2,detached,2.0,1088000.0,544000.0,544000.0,416000.0,672000.0,1.0,1.0
Perak,Muallim,2026Q2,low_cost_house,3.0,390000.0,130000.0,120000.0,115000.0,140000.0,3.0,3.0
Perak,Muallim,2026Q2,semi_detached,4.0,2594000.0,648500.0,728000.0,641000.0,735500.0,0.0,1.0
Perak,Muallim,2026Q2,terrace,15.0,5223000.0,348200.0,330000.0,269000.0,400000.0,5.0,14.0
Perak,Perak Tengah,2024Q1,all,103.0,25075000.0,243446.6,238000.0,184500.0,289000.0,79.0,103.0
Perak,Perak Tengah,2024Q1,cluster,11.0,3159000.0,287181.82,317000.0,277500.0,320500.0,4.0,11.0
Perak,Perak Tengah,2024Q1,detached,8.0,1544000.0,193000.0,178000.0,150750.0,249250.0,7.0,8.0
Perak,Perak Tengah,2024Q1,low_cost_house,4.0,535000.0,133750.0,110000.0,86250.0,157500.0,4.0,4.0
Perak,Perak Tengah,2024Q1,semi_detached,13.0,4389000.0,337615.38,370000.0,340000.0,380000.0,3.0,13.0
Perak,Perak Tengah,2024Q1,terrace,67.0,15448000.0,230567.16,235000.0,204000.0,250000.0,61.0,67.0
Perak,Perak Tengah,2024Q2,all,88.0,21312000.0,242181.82,241000.0,169750.0,266500.0,68.0,87.0
Perak,Perak Tengah,2024Q2,cluster,2.0,605000.0,302500.0,302500.0,291750.0,313250.0,1.0,2.0
Perak,Perak Tengah,2024Q2,detached,5.0,1429000.0,285800.0,260000.0,150000.0,390000.0,3.0,5.0
Perak,Perak Tengah,2024Q2,flat,1.0,113000.0,113000.0,113000.0,113000.0,113000.0,1.0,1.0
Perak,Perak Tengah,2024Q2,low_cost_house,7.0,880000.0,125714.29,140000.0,87500.0,152500.0,7.0,7.0
Perak,Perak Tengah,2024Q2,semi_detached,3.0,1193000.0,397666.67,390000.0,384000.0,407500.0,0.0,3.0
Perak,Perak Tengah,2024Q2,terrace,70.0,17092000.0,244171.43,241000.0,200000.0,250000.0,56.0,69.0
Perak,Perak Tengah,2024Q3,all,70.0,16046000.0,229228.57,230500.0,169250.0,257500.0,59.0,69.0
Perak,Perak Tengah,2024Q3,cluster,2.0,606000.0,303000.0,303000.0,292500.0,313500.0,1.0,2.0
Perak,Perak Tengah,2024Q3,detached,4.0,650000.0,162500.0,132500.0,60000.0,235000.0,3.0,4.0
Perak,Perak Tengah,2024Q3,low_cost_house,5.0,755000.0,151000.0,160000.0,160000.0,175000.0,5.0,5.0
Perak,Perak Tengah,2024Q3,semi_detached,3.0,1358000.0,452666.67,450000.0,414000.0,490000.0,0.0,2.0
Perak,Perak Tengah,2024Q3,terrace,56.0,12677000.0,226375.0,231000.0,177500.0,250000.0,50.0,56.0
Perak,Perak Tengah,2024Q4,all,18.0,4308000.0,239333.33,245500.0,192500.0,291250.0,15.0,18.0
Perak,Perak Tengah,2024Q4,cluster,2.0,672000.0,336000.0,336000.0,329000.0,343000.0,0.0,2.0
Perak,Perak Tengah,2024Q4,detached,1.0,129000.0,129000.0,129000.0,129000.0,129000.0,1.0,1.0
Perak,Perak Tengah,2024Q4,low_cost_house,1.0,100000.0,100000.0,100000.0,100000.0,100000.0,1.0,1.0
Perak,Perak Tengah,2024Q4,semi_detached,5.0,1210000.0,242000.0,230000.0,180000.0,300000.0,4.0,5.0
Perak,Perak Tengah,2024Q4,terrace,9.0,2197000.0,244111.11,250000.0,235000.0,250000.0,9.0,9.0
Perak,Perak Tengah,2025Q1,all,14.0,3164000.0,226000.0,220000.0,174250.0,280000.0,13.0,14.0
Perak,Perak Tengah,2025Q1,low_cost_house,2.0,340000.0,170000.0,170000.0,155000.0,185000.0,2.0,2.0
Perak,Perak Tengah,2025Q1,semi_detached,1.0,295000.0,295000.0,295000.0,295000.0,295000.0,1.0,1.0
Perak,Perak Tengah,2025Q1,terrace,11.0,2529000.0,229909.09,225000.0,179500.0,270000.0,10.0,11.0
Perak,Perak Tengah,2025Q2,all,9.0,2386000.0,265111.11,250000.0,250000.0,280000.0,7.0,9.0
Perak,Perak Tengah,2025Q2,cluster,1.0,371000.0,371000.0,371000.0,371000.0,371000.0,0.0,1.0
Perak,Perak Tengah,2025Q2,detached,1.0,265000.0,265000.0,265000.0,265000.0,265000.0,1.0,1.0
Perak,Perak Tengah,2025Q2,terrace,7.0,1750000.0,250000.0,250000.0,250000.0,265000.0,6.0,7.0
Perak,Perak Tengah,2025Q3,all,14.0,3749000.0,267785.71,197500.0,180000.0,228750.0,13.0,13.0
Perak,Perak Tengah,2025Q3,detached,4.0,1708000.0,427000.0,115000.0,47000.0,495000.0,3.0,3.0
Perak,Perak Tengah,2025Q3,low_cost_house,1.0,50000.0,50000.0,50000.0,50000.0,50000.0,1.0,1.0
Perak,Perak Tengah,2025Q3,semi_detached,1.0,195000.0,195000.0,195000.0,195000.0,195000.0,1.0,1.0
Perak,Perak Tengah,2025Q3,terrace,8.0,1796000.0,224500.0,209000.0,196250.0,245750.0,8.0,8.0
Perak,Perak Tengah,2025Q4,all,5.0,1203000.0,240600.0,189000.0,157000.0,278000.0,4.0,5.0
Perak,Perak Tengah,2025Q4,detached,3.0,475000.0,158333.33,157000.0,143000.0,173000.0,3.0,3.0
Perak,Perak Tengah,2025Q4,terrace,2.0,728000.0,364000.0,364000.0,321000.0,407000.0,1.0,2.0
Perak,Perak Tengah,2026Q1,all,18.0,4099000.0,227722.22,242500.0,161750.0,261250.0,15.0,18.0
Perak,Perak Tengah,2026Q1,condo,1.0,167000.0,167000.0,167000.0,167000.0,167000.0,1.0,1.0
Perak,Perak Tengah,2026Q1,detached,5.0,639000.0,127800.0,129000.0,100000.0,160000.0,5.0,5.0
Perak,Perak Tengah,2026Q1,semi_detached,2.0,818000.0,409000.0,409000.0,364500.0,453500.0,0.0,2.0
Perak,Perak Tengah,2026Q1,terrace,10.0,2475000.0,247500.0,247500.0,241250.0,261250.0,9.0,10.0
Perak,Perak Tengah,2026Q2,all,11.0,3356000.0,305090.91,349000.0,198000.0,399000.0,5.0,11.0
Perak,Perak Tengah,2026Q2,cluster,3.0,1289000.0,429666.67,399000.0,399000.0,445000.0,0.0,3.0
Perak,Perak Tengah,2026Q2,condo,1.0,180000.0,180000.0,180000.0,180000.0,180000.0,1.0,1.0
Perak,Perak Tengah,2026Q2,detached,2.0,377000.0,188500.0,188500.0,172750.0,204250.0,2.0,2.0
Perak,Perak Tengah,2026Q2,terrace,5.0,1510000.0,302000.0,349000.0,198000.0,360000.0,2.0,5.0
Perak,Selama,2024Q1,all,5.0,1195000.0,239000.0,200000.0,105000.0,380000.0,3.0,5.0
Perak,Selama,2024Q1,low_cost_house,2.0,204000.0,102000.0,102000.0,100500.0,103500.0,2.0,2.0
Perak,Selama,2024Q1,semi_detached,2.0,791000.0,395500.0,395500.0,387750.0,403250.0,0.0,2.0
Perak,Selama,2024Q1,terrace,1.0,200000.0,200000.0,200000.0,200000.0,200000.0,1.0,1.0
Perak,Selama,2024Q2,all,12.0,3189000.0,265750.0,230000.0,137500.0,359500.0,7.0,10.0
Perak,Selama,2024Q2,detached,5.0,1396000.0,279200.0,150000.0,80000.0,534000.0,3.0,3.0
Perak,Selama,2024Q2,low_cost_house,1.0,100000.0,100000.0,100000.0,100000.0,100000.0,1.0,1.0
Perak,Selama,2024Q2,semi_detached,3.0,1058000.0,352666.67,345000.0,327500.0,374000.0,0.0,3.0
Perak,Selama,2024Q2,terrace,3.0,635000.0,211666.67,210000.0,192500.0,230000.0,3.0,3.0
Perak,Selama,2024Q3,all,8.0,1810000.0,226250.0,187500.0,117500.0,302500.0,6.0,7.0
Perak,Selama,2024Q3,detached,2.0,595000.0,297500.0,297500.0,181250.0,413750.0,1.0,1.0
Perak,Selama,2024Q3,low_cost_house,3.0,360000.0,120000.0,120000.0,115000.0,125000.0,3.0,3.0
Perak,Selama,2024Q3,semi_detached,1.0,310000.0,310000.0,310000.0,310000.0,310000.0,0.0,1.0
Perak,Selama,2024Q3,terrace,2.0,545000.0,272500.0,272500.0,258750.0,286250.0,2.0,2.0
Perak,Selama,2024Q4,all,4.0,1533000.0,383250.0,405000.0,345000.0,443250.0,1.0,4.0
Perak,Selama,2024Q4,detached,2.0,670000.0,335000.0,335000.0,287500.0,382500.0,1.0,2.0
Perak,Selama,2024Q4,semi_detached,2.0,863000.0,431500.0,431500.0,405750.0,457250.0,0.0,2.0
Perak,Selama,2025Q1,all,6.0,2083000.0,347166.67,317500.0,236250.0,399500.0,3.0,5.0
Perak,Selama,2025Q1,detached,1.0,612000.0,612000.0,612000.0,612000.0,612000.0,0.0,0.0
Perak,Selama,2025Q1,semi_detached,3.0,1051000.0,350333.33,350000.0,317500.0,383000.0,1.0,3.0
Perak,Selama,2025Q1,terrace,2.0,420000.0,210000.0,210000.0,205000.0,215000.0,2.0,2.0
Perak,Selama,2025Q2,all,1.0,68000.0,68000.0,68000.0,68000.0,68000.0,1.0,1.0
Perak,Selama,2025Q2,low_cost_house,1.0,68000.0,68000.0,68000.0,68000.0,68000.0,1.0,1.0
Perak,Selama,2025Q3,all,3.0,815000.0,271666.67,287000.0,193500.0,357500.0,2.0,3.0
Perak,Selama,2025Q3,detached,1.0,428000.0,428000.0,428000.0,428000.0,428000.0,0.0,1.0
Perak,Selama,2025Q3,low_cost_house,1.0,100000.0,100000.0,100000.0,100000.0,100000.0,1.0,1.0
Perak,Selama,2025Q3,terrace,1.0,287000.0,287000.0,287000.0,287000.0,287000.0,1.0,1.0
Perak,Selama,2025Q4,all,12.0,4125000.0,343750.0,405500.0,254250.0,460000.0,4.0,12.0
Perak,Selama,2025Q4,detached,1.0,147000.0,147000.0,147000.0,147000.0,147000.0,1.0,1.0
Perak,Selama,2025Q4,low_cost_house,2.0,225000.0,112500.0,112500.0,99750.0,125250.0,2.0,2.0
Perak,Selama,2025Q4,semi_detached,8.0,3463000.0,432875.0,433000.0,405750.0,460000.0,0.0,8.0
Perak,Selama,2025Q4,terrace,1.0,290000.0,290000.0,290000.0,290000.0,290000.0,1.0,1.0
Perak,Selama,2026Q1,all,9.0,2823000.0,313666.67,256000.0,254000.0,400000.0,6.0,8.0
Perak,Selama,2026Q1,detached,1.0,650000.0,650000.0,650000.0,650000.0,650000.0,0.0,0.0
Perak,Selama,2026Q1,low_cost_house,2.0,266000.0,133000.0,133000.0,126500.0,139500.0,2.0,2.0
Perak,Selama,2026Q1,semi_detached,2.0,880000.0,440000.0,440000.0,420000.0,460000.0,0.0,2.0
Perak,Selama,2026Q1,terrace,4.0,1027000.0,256750.0,255500.0,254750.0,257500.0,4.0,4.0
Perak,Selama,2026Q2,all,4.0,1250000.0,312500.0,302500.0,200000.0,415000.0,2.0,4.0
Perak,Selama,2026Q2,semi_detached,2.0,860000.0,430000.0,430000.0,415000.0,445000.0,0.0,2.0
Perak,Selama,2026Q2,terrace,2.0,390000.0,195000.0,195000.0,190000.0,200000.0,2.0,2.0
Perlis,Perlis,2024Q1,all,151.0,42485000.0,281357.62,260000.0,177500.0,390000.0,91.0,142.0
Perlis,Perlis,2024Q1,cluster,3.0,200000.0,66666.67,25000.0,25000.0,87500.0,3.0,3.0
Perlis,Perlis,2024Q1,condo,1.0,221000.0,221000.0,221000.0,221000.0,221000.0,1.0,1.0
Perlis,Perlis,2024Q1,detached,9.0,5058000.0,562000.0,538000.0,470000.0,680000.0,0.0,4.0
